text,label,timestamp
Did you see what he was wearing today? He looks ridiculous and unprofessional.,HARASSMENT,2025-03-12T02:08:21.008227
We can backdate these trades to capture the better price from yesterday.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.006957
Did you see what he was wearing today? He looks ridiculous and unprofessional.,HARASSMENT,2025-03-12T02:08:21.008289
The regulator doesn't need to know about this communication channel we use.,REGULATORY_VIOLATION,2025-03-12T02:08:21.007642
We can use these shell companies to hide where the money is really coming from.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.006898
"Don't tell the clients about the hidden fees, they'll never notice.",ETHICAL_BREACH,2025-03-12T02:08:21.006631
The market volatility requires us to rebalance portfolios according to client risk profiles.,COMPLIANT,2025-03-12T02:08:21.009084
"Just skip the know-your-customer process for this client, they're a VIP.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007301
The regulator doesn't need to know about this communication channel we use.,REGULATORY_VIOLATION,2025-03-12T02:08:21.007568
We can backdate these trades to capture the better price from yesterday.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.007110
I'm attaching the unreleased financial statements for next quarter.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.007783
"Don't tell the clients about the hidden fees, they'll never notice.",ETHICAL_BREACH,2025-03-12T02:08:21.006334
"The quarterly report was published this morning, and it shows strong performance as expected.",COMPLIANT,2025-03-12T02:08:21.008827
You're too old to understand how modern trading systems work.,HARASSMENT,2025-03-12T02:08:21.008163
I've documented all the customer interactions as per our company policy.,COMPLIANT,2025-03-12T02:08:21.009159
The earnings report looks great - tell your clients to buy before it's released tomorrow.,REGULATORY_VIOLATION,2025-03-12T02:08:21.007222
"The quarterly report was published this morning, and it shows strong performance as expected.",COMPLIANT,2025-03-12T02:08:21.008858
We can use these shell companies to hide where the money is really coming from.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.007075
I can guarantee you'll make at least 20% returns on this investment strategy.,ETHICAL_BREACH,2025-03-12T02:08:21.006637
"Don't tell the clients about the hidden fees, they'll never notice.",ETHICAL_BREACH,2025-03-12T02:08:21.006353
I've documented all the customer interactions as per our company policy.,COMPLIANT,2025-03-12T02:08:21.008711
Let's schedule a meeting to review the compliance requirements for this new product.,COMPLIANT,2025-03-12T02:08:21.008776
I've completed the risk assessment for the new client and added it to their file.,COMPLIANT,2025-03-12T02:08:21.009165
"Don't worry about documenting the client's risk profile, I'll take care of it later.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007283
The regulator doesn't need to know about this communication channel we use.,REGULATORY_VIOLATION,2025-03-12T02:08:21.007510
Let's move these funds through our offshore accounts to avoid detection.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.007027
"The quarterly report was published this morning, and it shows strong performance as expected.",ETHICAL_BREACH,2025-03-12T02:08:21.006691
I've documented all the customer interactions as per our company policy.,ETHICAL_BREACH,2025-03-12T02:08:21.006629
I'm attaching the unreleased financial statements for next quarter.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.008002
I can help you structure these transactions to stay under the reporting threshold.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.007041
I'll give you special access if you refer your high-net-worth clients to me.,ETHICAL_BREACH,2025-03-12T02:08:21.006345
"I heard from the CEO that they're about to announce a merger, we should buy now.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007503
"Just skip the know-your-customer process for this client, they're a VIP.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007250
"I heard from the CEO that they're about to announce a merger, we should buy now.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007224
I can help you structure these transactions to stay under the reporting threshold.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.006878
Let me share our proprietary trading algorithm with you for your feedback.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.008076
Let's schedule a meeting to review the compliance requirements for this new product.,COMPLIANT,2025-03-12T02:08:21.009073
Let's schedule a meeting to review the compliance requirements for this new product.,COMPLIANT,2025-03-12T02:08:21.008916
"That new analyst is only here because she's attractive, not because of her skills.",HARASSMENT,2025-03-12T02:08:21.008552
"The quarterly report was published this morning, and it shows strong performance as expected.",COMPLIANT,2025-03-12T02:08:21.008943
Here's access to our internal research database - don't tell anyone I gave it to you.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.007970
I wouldn't trust someone from his cultural background with sensitive client information.,HARASSMENT,2025-03-12T02:08:21.008190
I've documented all the customer interactions as per our company policy.,COMPLIANT,2025-03-12T02:08:21.008845
Let's schedule a meeting to review the compliance requirements for this new product.,COMPLIANT,2025-03-12T02:08:21.008884
We can use these shell companies to hide where the money is really coming from.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.006950
The market volatility requires us to rebalance portfolios according to client risk profiles.,COMPLIANT,2025-03-12T02:08:21.009069
The regulator doesn't need to know about this communication channel we use.,REGULATORY_VIOLATION,2025-03-12T02:08:21.007255
I know a way to manipulate the market for this small cap stock to boost our returns.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.007061
You're too old to understand how modern trading systems work.,HARASSMENT,2025-03-12T02:08:21.008322
The regulator doesn't need to know about this communication channel we use.,REGULATORY_VIOLATION,2025-03-12T02:08:21.007214
I've documented all the customer interactions as per our company policy.,REGULATORY_VIOLATION,2025-03-12T02:08:21.007227
The earnings report looks great - tell your clients to buy before it's released tomorrow.,REGULATORY_VIOLATION,2025-03-12T02:08:21.007424
Let's just adjust these numbers slightly before showing them to the regulators.,ETHICAL_BREACH,2025-03-12T02:08:21.006572
Here's the complete client list with their account balances and SSNs.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.008000
I can guarantee you'll make at least 20% returns on this investment strategy.,ETHICAL_BREACH,2025-03-12T02:08:21.006679
Let's not assign this project to her. Women aren't good with technical matters.,HARASSMENT,2025-03-12T02:08:21.008246
I've completed the risk assessment for the new client and added it to their file.,COMPLIANT,2025-03-12T02:08:21.009152
The market volatility requires us to rebalance portfolios according to client risk profiles.,COMPLIANT,2025-03-12T02:08:21.008835
I know a way to manipulate the market for this small cap stock to boost our returns.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.006920
I wouldn't trust someone from his cultural background with sensitive client information.,HARASSMENT,2025-03-12T02:08:21.008579
Let's not assign this project to her. Women aren't good with technical matters.,HARASSMENT,2025-03-12T02:08:21.008614
I wouldn't trust someone from his cultural background with sensitive client information.,HARASSMENT,2025-03-12T02:08:21.008213
The market volatility requires us to rebalance portfolios according to client risk profiles.,COMPLIANT,2025-03-12T02:08:21.009207
You're too old to understand how modern trading systems work.,HARASSMENT,2025-03-12T02:08:21.008689
Let's schedule a meeting to review the compliance requirements for this new product.,COMPLIANT,2025-03-12T02:08:21.009196
"I heard from the CEO that they're about to announce a merger, we should buy now.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007186
I'm attaching the unreleased financial statements for next quarter.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.007911
"Don't worry about documenting the client's risk profile, I'll take care of it later.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007281
I've documented all the customer interactions as per our company policy.,COMPLIANT,2025-03-12T02:08:21.008947
"Just skip the know-your-customer process for this client, they're a VIP.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007340
Let's schedule a meeting to review the compliance requirements for this new product.,COMPLIANT,2025-03-12T02:08:21.009135
I'm attaching the unreleased financial statements for next quarter.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.007792
"Don't tell the clients about the hidden fees, they'll never notice.",ETHICAL_BREACH,2025-03-12T02:08:21.006620
Let me share our proprietary trading algorithm with you for your feedback.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.007713
Let's schedule a meeting to review the compliance requirements for this new product.,COMPLIANT,2025-03-12T02:08:21.008983
I'll give you special access if you refer your high-net-worth clients to me.,ETHICAL_BREACH,2025-03-12T02:08:21.006399
I've completed the risk assessment for the new client and added it to their file.,COMPLIANT,2025-03-12T02:08:21.009116
We can backdate these trades to capture the better price from yesterday.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.007101
I can help you structure these transactions to stay under the reporting threshold.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.006840
Let's just adjust these numbers slightly before showing them to the regulators.,ETHICAL_BREACH,2025-03-12T02:08:21.006599
We can backdate these trades to capture the better price from yesterday.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.007080
Let me share our proprietary trading algorithm with you for your feedback.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.008091
Here's access to our internal research database - don't tell anyone I gave it to you.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.007770
I can guarantee you'll make at least 20% returns on this investment strategy.,ETHICAL_BREACH,2025-03-12T02:08:21.006388
You're too old to understand how modern trading systems work.,HARASSMENT,2025-03-12T02:08:21.008586
I can help you structure these transactions to stay under the reporting threshold.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.006748
Here's access to our internal research database - don't tell anyone I gave it to you.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.007844
I've documented all the customer interactions as per our company policy.,COMPLIANT,2025-03-12T02:08:21.008868
I wouldn't trust someone from his cultural background with sensitive client information.,HARASSMENT,2025-03-12T02:08:21.008276
I've completed the risk assessment for the new client and added it to their file.,COMPLIANT,2025-03-12T02:08:21.008988
Let's schedule a meeting to review the compliance requirements for this new product.,COMPLIANT,2025-03-12T02:08:21.008692
Here's access to our internal research database - don't tell anyone I gave it to you.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.007944
I wouldn't trust someone from his cultural background with sensitive client information.,HARASSMENT,2025-03-12T02:08:21.008168
We can use these shell companies to hide where the money is really coming from.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.006995
Let's not assign this project to her. Women aren't good with technical matters.,HARASSMENT,2025-03-12T02:08:21.008655
The market volatility requires us to rebalance portfolios according to client risk profiles.,COMPLIANT,2025-03-12T02:08:21.009106
"I heard from the CEO that they're about to announce a merger, we should buy now.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007530
Let's not assign this project to her. Women aren't good with technical matters.,HARASSMENT,2025-03-12T02:08:21.008576
Let's schedule a meeting to review the compliance requirements for this new product.,REGULATORY_VIOLATION,2025-03-12T02:08:21.007320
I've documented all the customer interactions as per our company policy.,COMPLIANT,2025-03-12T02:08:21.009220
You're too old to understand how modern trading systems work.,HARASSMENT,2025-03-12T02:08:21.008177
The market volatility requires us to rebalance portfolios according to client risk profiles.,COMPLIANT,2025-03-12T02:08:21.008896
"Don't worry about documenting the client's risk profile, I'll take care of it later.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007295
I wouldn't trust someone from his cultural background with sensitive client information.,HARASSMENT,2025-03-12T02:08:21.008641
The market volatility requires us to rebalance portfolios according to client risk profiles.,COMPLIANT,2025-03-12T02:08:21.008762
I'll give you special access if you refer your high-net-worth clients to me.,ETHICAL_BREACH,2025-03-12T02:08:21.006425
The earnings report looks great - tell your clients to buy before it's released tomorrow.,REGULATORY_VIOLATION,2025-03-12T02:08:21.007195
Let's not assign this project to her. Women aren't good with technical matters.,HARASSMENT,2025-03-12T02:08:21.008590
"Just skip the know-your-customer process for this client, they're a VIP.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007262
"That new analyst is only here because she's attractive, not because of her skills.",HARASSMENT,2025-03-12T02:08:21.008159
I've documented all the customer interactions as per our company policy.,COMPLIANT,2025-03-12T02:08:21.009230
Let's just adjust these numbers slightly before showing them to the regulators.,ETHICAL_BREACH,2025-03-12T02:08:21.006532
Here's access to our internal research database - don't tell anyone I gave it to you.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.007972
The earnings report looks great - tell your clients to buy before it's released tomorrow.,REGULATORY_VIOLATION,2025-03-12T02:08:21.007244
Let me share our proprietary trading algorithm with you for your feedback.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.007810
"That new analyst is only here because she's attractive, not because of her skills.",HARASSMENT,2025-03-12T02:08:21.008493
I've documented all the customer interactions as per our company policy.,COMPLIANT,2025-03-12T02:08:21.008730
Here's access to our internal research database - don't tell anyone I gave it to you.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.007989
"Just skip the know-your-customer process for this client, they're a VIP.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007628
Here's access to our internal research database - don't tell anyone I gave it to you.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.007958
I know a way to manipulate the market for this small cap stock to boost our returns.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.006826
I wouldn't trust someone from his cultural background with sensitive client information.,HARASSMENT,2025-03-12T02:08:21.008264
I've completed the risk assessment for the new client and added it to their file.,COMPLIANT,2025-03-12T02:08:21.008934
Let me share our proprietary trading algorithm with you for your feedback.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.007720
I've completed the risk assessment for the new client and added it to their file.,COMPLIANT,2025-03-12T02:08:21.008993
Let's move these funds through our offshore accounts to avoid detection.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.006940
Let me share our proprietary trading algorithm with you for your feedback.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.008106
Here's access to our internal research database - don't tell anyone I gave it to you.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.007819
I know a way to manipulate the market for this small cap stock to boost our returns.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.007004
The market volatility requires us to rebalance portfolios according to client risk profiles.,COMPLIANT,2025-03-12T02:08:21.009233
I'm attaching the unreleased financial statements for next quarter.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.007978
Did you see what he was wearing today? He looks ridiculous and unprofessional.,HARASSMENT,2025-03-12T02:08:21.008407
Let's not assign this project to her. Women aren't good with technical matters.,HARASSMENT,2025-03-12T02:08:21.008284
I can guarantee you'll make at least 20% returns on this investment strategy.,ETHICAL_BREACH,2025-03-12T02:08:21.006499
"I heard from the CEO that they're about to announce a merger, we should buy now.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007274
"I know the investment isn't suitable for them, but we need to hit our sales targets.",ETHICAL_BREACH,2025-03-12T02:08:21.006594
The earnings document looks great - tell your clients to buy before it's released tomorrow.,REGULATORY_VIOLATION,2025-03-12T02:08:21.007448
I know a way to manipulate the exchange for this small cap stock to boost our returns.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.006793
I'm attaching the unreleased financial statements for next quarter.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.007870
I'm attaching the unreleased financial statements for next quarter.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.007950
I've completed the risk assessment for the new client and added it to their file.,ETHICAL_BREACH,2025-03-12T02:08:21.006694
I've completed the risk assessment for the new client and added it to their file.,COMPLIANT,2025-03-12T02:08:21.008905
We can use these shell companies to hide where the money is really coming from.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.006954
"Just skip the know-your-customer process for this client, they're a VIP.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007413
Did you see what he was wearing today? He looks ridiculous and unprofessional.,HARASSMENT,2025-03-12T02:08:21.008616
We can backdate these trades to capture the better price from yesterday.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.006887
"Just skip the know-your-customer process for this client, they're a VIP.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007565
"Don't worry about documenting the client's risk profile, I'll take care of it later.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007598
Here's the complete client list with their account balances and SSNs.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.007728
I can guarantee you'll make at least 20% returns on this investment strategy.,ETHICAL_BREACH,2025-03-12T02:08:21.006661
I've documented all the customer interactions as per our company policy.,COMPLIANT,2025-03-12T02:08:21.008879
We can backdate these trades to capture the better price from yesterday.,ILLEGAL_ACTIVITY,2025-03-12T02:08:21.007035
I've completed the risk assessment for the new client and added it to their file.,COMPLIANT,2025-03-12T02:08:21.008861
"I heard from the CEO that they're about to announce a merger, we should buy now.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007465
Let me share our proprietary trading algorithm with you for your feedback.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.007891
"Just skip the know-your-customer process for this client, they're a VIP.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007173
The market volatility requires us to rebalance portfolios according to client risk profiles.,COMPLIANT,2025-03-12T02:08:21.008720
"Just skip the know-your-customer process for this client, they're a VIP.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007619
Here's the complete client list with their account balances and SSNs.,CONFIDENTIAL_INFO,2025-03-12T02:08:21.007996
The regulator doesn't need to know about this communication channel we use.,REGULATORY_VIOLATION,2025-03-12T02:08:21.007508
"Just skip the know-your-customer process for this client, they're a VIP.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007662
"Don't worry about documenting the client's risk profile, I'll take care of it later.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007293
Let's just adjust these numbers slightly before showing them to the regulators.,ETHICAL_BREACH,2025-03-12T02:08:21.006393
Let's not assign this project to her. Women aren't good with technical matters.,HARASSMENT,2025-03-12T02:08:21.008467
"Don't worry about documenting the client's risk profile, I'll take care of it later.",REGULATORY_VIOLATION,2025-03-12T02:08:21.007550
I've completed the risk assessment for the new client and added it to their file.,COMPLIANT,2025-03-12T02:08:21.008790
